"","SN","Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","Asc_examined","Asc_positive","Asc_prevalence","TT_examined","TT_positive","TT_prevalence"
"106",24404,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Geita Public Elementary",NA,-9.4628,7.14768,3,NA,"Mapping",2012,10,14,30,13,0.433333333,30,10,0.333333333,30,5,0.166666667
"107",24405,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Gongor Town Public School",NA,-9.52654,6.72795,3,NA,"Mapping",2012,10,14,30,14,0.466666667,30,7,0.233333333,30,9,0.3
"108",24406,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Gonkorjuah Public",NA,-9.39998,7.15125,3,NA,"Mapping",2012,10,14,30,14,0.466666667,30,8,0.266666667,30,8,0.266666667
"109",24407,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"Good News Christain Community School",NA,-9.75467,6.88404,3,NA,"Mapping",2012,10,14,30,10,0.333333333,30,9,0.3,30,3,0.1
"110",24409,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Gueyanta Public School",NA,-9.5111198,6.85673,3,NA,"Mapping",2012,10,14,30,20,0.666666667,30,9,0.3,30,12,0.4
"111",24410,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Gwah Mu School",NA,-9.39163,6.72779,3,NA,"Mapping",2012,10,14,29,8,0.275862069,29,4,0.137931034,29,7,0.24137931
"112",24411,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Hope of Glory School",NA,-9.937361,6.814028,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,4,0.133333333,30,1,0.033333333
"113",24412,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"James Samuel Mitton",NA,-9.22222,6.93058,3,NA,"Mapping",2012,10,14,30,19,0.633333333,30,8,0.266666667,30,8,0.266666667
"114",24418,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Jarmue Community School",NA,-9.19685,7.06065,3,NA,"Mapping",2012,10,14,30,7,0.233333333,30,6,0.2,29,5,0.172413793
"115",24422,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Jinniepeleta Public School",NA,-9.3508,7.00896,3,NA,"Mapping",2012,10,14,30,11,0.366666667,30,11,0.366666667,30,8,0.266666667
"116",24423,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"John P. Mitchell",NA,-9.63593,6.94058,3,NA,"Mapping",2012,10,14,30,13,0.433333333,30,13,0.433333333,30,10,0.333333333
"117",24424,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Johnson Baysah Elementary",NA,-9.942611,6.821389,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,0,0,30,0,0
"118",24425,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Zota",39181,"Bong",26819,"Jonkai Elemenary School",NA,-9.39099,7.24654,3,NA,"Mapping",2012,10,14,29,6,0.206896552,30,10,0.333333333,30,5,0.166666667
"119",24426,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Kawai Public School",NA,-9.24924,7.0136,3,NA,"Mapping",2012,10,14,30,12,0.4,29,8,0.275862069,29,5,0.172413793
"120",24428,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"Kelebei Public School",NA,-10.09049,7.01474,3,NA,"Mapping",2012,10,13,30,15,0.5,30,9,0.3,30,6,0.2
"121",24431,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Kgs. Kapu Elem. School (Public",NA,-9.28414,7.03945,3,NA,"Mapping",2012,10,14,30,6,0.2,30,9,0.3,30,5,0.166666667
"122",24432,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Kilikpahn Public School",NA,-9.33208,6.87267,3,NA,"Mapping",2012,10,13,30,15,0.5,30,7,0.233333333,30,2,0.066666667
"123",24433,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Kollah Worlupue Public School",NA,-9.37506,6.88607,3,NA,"Mapping",2012,10,14,29,15,0.517241379,28,8,0.285714286,28,3,0.107142857
"124",24434,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Kolleh Gwee Elementary School",NA,-9.974333,6.78075,3,NA,"Mapping",2012,10,14,30,0,0,30,4,0.133333333,29,5,0.172413793
"125",24435,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salayea",39205,"Bong",26819,"Kollieta Pub. School",NA,-9.4989204,7.3339,3,NA,"Mapping",2012,10,14,29,15,0.517241379,29,6,0.206896552,29,7,0.24137931
"126",24436,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Kpai Public School",NA,-9.39998,7.15123,3,NA,"Mapping",2012,11,14,29,17,0.586206897,29,13,0.448275862,29,10,0.344827586
"127",24437,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"Kpaingbah Town Public School",NA,-10.258361,6.90025,3,NA,"Mapping",2012,11,14,30,3,0.1,30,3,0.1,30,0,0
"128",24438,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Kpanyah Public School",NA,-9.3253,7.08021,3,NA,"Mapping",2012,10,14,30,21,0.7,30,14,0.466666667,30,8,0.266666667
"129",24439,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Kpatolee Public School",NA,-10.04675,6.765805,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,2,0.066666667,30,1,0.033333333
"130",24440,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Zota",39181,"Bong",26819,"Kpoloyah Public School",NA,-9.33757,7.17042,3,NA,"Mapping",2012,10,14,29,20,0.689655172,29,10,0.344827586,29,8,0.275862069
"131",24444,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"Krister Marie Jensen Lutheran School",NA,-9.97998,6.97532,3,NA,"Mapping",2012,10,14,30,14,0.466666667,30,14,0.466666667,30,7,0.233333333
"132",24445,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"L.a.g. Foundation Connunity",NA,-9.4646902,6.99506,3,NA,"Mapping",2012,10,14,28,8,0.285714286,28,1,0.035714286,27,0,0
"133",24447,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"Lawana Public School",NA,-10.36646,6.810821,3,NA,"Mapping",2012,11,14,30,0,0,30,1,0.033333333,30,1,0.033333333
"134",24448,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"M.j. Ahmadiyya School",NA,-9.9779797,6.98033,3,NA,"Mapping",2012,10,14,30,13,0.433333333,30,8,0.266666667,30,7,0.233333333
"135",24449,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"Mamadi Public School",NA,-9.79111,6.85035,3,NA,"Mapping",2012,10,14,30,14,0.466666667,30,11,0.366666667,30,4,0.133333333
"136",24450,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"Margret Kenedy Elem. & Jr. High School",NA,-9.56988,7.01486,3,NA,"Mapping",2012,10,14,30,14,0.466666667,30,6,0.2,30,6,0.2
"137",24451,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Marthal Tubman Public School",NA,-10.10719,6.749889,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,3,0.1,30,0,0
"138",24452,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Todee",39218,"Bong",26819,"Martin Luther King Memorial School",NA,-10.44266,6.794,3,NA,"Mapping",2012,11,14,30,4,0.133333333,30,3,0.1,30,0,0
"139",24453,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"Mawah Public School",NA,-10.42442,6.851972,3,NA,"Mapping",2012,11,14,30,3,0.1,30,7,0.233333333,30,1,0.033333333
"140",24455,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Metee Klibo Commuinty School",NA,-9.4868002,7.11201,3,NA,"Mapping",2012,10,14,30,13,0.433333333,30,7,0.233333333,30,7,0.233333333
"141",24457,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"Morris Town Public School",NA,-9.52687,6.76982,3,NA,"Mapping",2012,10,14,30,21,0.7,30,9,0.3,30,8,0.266666667
"142",24458,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Mother Louise M. Neufville Episcopal",NA,-9.4548597,7.00212,3,NA,"Mapping",2012,10,14,30,9,0.3,30,4,0.133333333,30,9,0.3
"143",24459,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"Nancy B. Doe Public School",NA,-10.36064,6.804333,3,NA,"Mapping",2012,10,14,30,10,0.333333333,30,7,0.233333333,30,0,0
"144",24461,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"Neiporlor Kollieta Public School",NA,-10.28081,6.831361,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,2,0.066666667,30,0,0
"145",24462,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"New Life Foundation Elem. School of Bethel",NA,-9.55627,7.0229,3,NA,"Mapping",2012,10,14,30,10,0.333333333,30,4,0.133333333,29,7,0.24137931
"146",24464,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"New Totota Public School",NA,-9.9381257,6.8154038,1,NA,"Mapping",2012,10,14,30,1,0.033333333,30,1,0.033333333,30,0,0
"147",24465,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Todee",39218,"Bong",26819,"Nuinye Public School",NA,-10.46867,6.816027,3,NA,"Mapping",2012,11,14,30,4,0.133333333,30,1,0.033333333,29,1,0.034482759
"148",24466,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"Nyain Public School",NA,-9.79885,7.08507,3,NA,"Mapping",2012,10,14,30,26,0.866666667,30,11,0.366666667,30,9,0.3
"149",24468,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Nyakoi Bee Elem. Jr. High",NA,-9.28586,7.00357,3,NA,"Mapping",2012,10,14,30,14,0.466666667,30,9,0.3,30,9,0.3
"150",24469,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Nyan Tarkulah Public School",NA,-9.1994896,6.92278,3,NA,"Mapping",2012,10,14,27,9,0.333333333,27,4,0.148148148,27,4,0.148148148
"151",24470,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Todee",39218,"Bong",26819,"Nyean Lutheran School",NA,-10.36281,6.800417,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,1,0.033333333,30,2,0.066666667
"152",24471,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Nyofarkollie Elem. Jr. & Sr. High School",NA,-9.18605,6.81643,3,NA,"Mapping",2012,10,14,30,12,0.4,30,10,0.333333333,30,4,0.133333333
"153",24475,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"Pengia Public School",NA,-9.66387,6.85381,3,NA,"Mapping",2012,10,14,30,20,0.666666667,30,10,0.333333333,30,10,0.333333333
"154",24476,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"Pentecostal  Public  School",NA,-10.36088888,6.81508333,3,NA,"Mapping",2012,11,14,30,7,0.233333333,30,6,0.2,30,3,0.1
"155",24477,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"Popota Community School",NA,-10.3033333,6.8793333,3,NA,"Mapping",2012,11,14,30,4,0.133333333,30,5,0.166666667,30,0,0
"156",24478,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Quayar Kulah Public School",NA,-9.48394,6.70119,3,NA,"Mapping",2012,10,14,30,11,0.366666667,30,6,0.2,29,6,0.206896552
"157",24479,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Quayee Public",NA,-9.2874002,6.99997,3,NA,"Mapping",2012,10,14,30,7,0.233333333,30,7,0.233333333,30,3,0.1
"158",24480,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Quelimin Toto Public School",NA,-9.954,6.782778,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,2,0.066666667,30,1,0.033333333
"159",24481,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Roots Community",NA,-9.48885,7.01128,3,NA,"Mapping",2012,10,14,30,6,0.2,30,0,0,30,0,0
"160",24482,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Safe Home Christian School",NA,-10.03536,6.763194,3,NA,"Mapping",2012,10,14,29,2,0.068965517,30,4,0.133333333,30,0,0
"161",24483,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"Salvation Community School",NA,-9.56673,7.01396,3,NA,"Mapping",2012,10,14,30,13,0.433333333,30,5,0.166666667,30,10,0.333333333
"162",24484,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Saclepea-Mah",39220,"Bong",26819,"Samuel B. Cooper Elem & Jr High School",NA,-9.16968,7.06386,3,NA,"Mapping",2012,10,14,29,9,0.310344828,29,5,0.172413793,29,5,0.172413793
"163",24485,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Sandary Elementary School",NA,-9.94525,6.807917,3,NA,"Mapping",2012,10,14,30,1,0.033333333,29,3,0.103448276,30,1,0.033333333
"164",24486,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"Sanoyea Public School",NA,-9.983442,6.978884,1,NA,"Mapping",2012,10,14,30,17,0.566666667,30,10,0.333333333,30,7,0.233333333
"165",24487,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Santa Public School",NA,-9.962417,6.921055,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,2,0.066666667,30,0,0
"166",24489,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Saysayla Public School",NA,-10.108333,6.7458329,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,4,0.133333333,30,1,0.033333333
"167",24493,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Zota",39181,"Bong",26819,"Sianneh Ta Public School",NA,-9.4866505,7.28369,3,NA,"Mapping",2012,10,14,30,12,0.4,30,8,0.266666667,30,9,0.3
"168",24494,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Sis Ruth Memorial Elem. Sch.",NA,-9.45972,6.9982,3,NA,"Mapping",2012,10,15,30,9,0.3,30,6,0.2,30,2,0.066666667
"169",24495,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"St. Mark Lutheran High",NA,-9.46997,7.00115,3,NA,"Mapping",2012,10,14,28,4,0.142857143,27,2,0.074074074,27,0,0
"170",24496,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"St. Matthew Academy",NA,-9.46733,6.98493,3,NA,"Mapping",2012,10,14,26,7,0.269230769,26,1,0.038461538,26,1,0.038461538
"171",24497,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"St. Paul Catholic School",NA,-10.36330555,6.81747222,3,NA,"Mapping",2012,11,14,30,1,0.033333333,30,3,0.1,30,1,0.033333333
"172",24498,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"Suakoko Rehab Elementary",NA,-9.5814039,6.989988,1,NA,"Mapping",2012,10,14,30,9,0.3,30,16,0.533333333,30,7,0.233333333
"173",24500,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Suakoko",39180,"Bong",26819,"Tailor Ums",NA,-9.64891,6.82916,3,NA,"Mapping",2012,10,14,30,13,0.433333333,30,8,0.266666667,30,4,0.133333333
"174",24501,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Tassah Public School",NA,-9.29365,6.9248,3,NA,"Mapping",2012,10,14,30,13,0.433333333,30,8,0.266666667,30,6,0.2
"175",24503,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Tomato Camp Public School",NA,-9.255827,7.043417,3,NA,"Mapping",2012,10,14,30,14,0.466666667,30,6,0.2,30,3,0.1
"176",24504,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Kokoyah",39176,"Bong",26819,"Tukpatiblee Pub. School",NA,-9.43034,6.59018,3,NA,"Mapping",2012,11,14,30,13,0.433333333,30,7,0.233333333,30,9,0.3
"177",24505,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Upper Room Christian Academy",NA,-9.943667,6.808555,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,2,0.066666667,30,0,0
"178",24506,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Vision Community School",NA,-10.03731,6.764444,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,1,0.033333333,30,1,0.033333333
"179",24508,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Zota",39181,"Bong",26819,"W. R. Tolbert Elm /Jr High School",NA,-9.5117397,7.31216,3,NA,"Mapping",2012,10,14,30,12,0.4,30,10,0.333333333,30,6,0.2
"180",24509,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"Wacap Public School",NA,-9.9208333,6.7578333,3,NA,"Mapping",2012,10,14,30,0,0,30,3,0.1,30,1,0.033333333
"181",24510,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"Waingue Public School",NA,-10.00698,7.00473,3,NA,"Mapping",2012,10,14,30,13,0.433333333,30,9,0.3,30,6,0.2
"182",24512,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"Waymue Public School",NA,-9.74149,7.08689,3,NA,"Mapping",2012,10,13,30,19,0.633333333,30,14,0.466666667,30,9,0.3
"183",24513,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"Wenkai Elem. Public",NA,-9.78536,7.11512,3,NA,"Mapping",2012,10,13,29,18,0.620689655,29,13,0.448275862,29,7,0.24137931
"184",24514,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"Wenniata Public School",NA,-10.0234,6.89497,3,NA,"Mapping",2012,10,14,30,17,0.566666667,30,11,0.366666667,30,11,0.366666667
"185",24515,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Kokoyah",39176,"Bong",26819,"Wesseh Gardea Public School",NA,-9.3761997,6.65486,3,NA,"Mapping",2012,10,14,30,10,0.333333333,30,6,0.2,30,6,0.2
"186",24516,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Kokoyah",39176,"Bong",26819,"Wetea Public School",NA,-9.4235,6.65285,3,NA,"Mapping",2012,10,14,29,6,0.206896552,29,2,0.068965517,29,6,0.206896552
"187",24517,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"Willayta Public School",NA,-10.3246944,6.8556388,3,NA,"Mapping",2012,11,14,29,5,0.172413793,29,4,0.137931034,29,0,0
"188",24518,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Salala",39178,"Bong",26819,"William V.s. Tubman Elem. & Jr. High School",NA,-9.84356,6.83998,3,NA,"Mapping",2012,10,14,30,14,0.466666667,30,9,0.3,30,11,0.366666667
"189",24519,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Fuamah",39174,"Bong",26819,"World Wide Mission School",NA,-10.36575,6.808389,3,NA,"Mapping",2012,10,14,30,6,0.2,30,7,0.233333333,30,2,0.066666667
"190",24520,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Sanayea",39179,"Bong",26819,"Worlorsue Public School",NA,-9.88398,7.1108,3,NA,"Mapping",2012,10,14,30,14,0.466666667,30,10,0.333333333,30,7,0.233333333
"191",24522,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Jorquelleh",39175,"Bong",26819,"Yarkpawolo Suchpaye Pub. School",NA,-9.47212,7.00432,3,NA,"Mapping",2012,10,15,29,10,0.344827586,29,4,0.137931034,29,2,0.068965517
"192",24525,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Saclepea-Mah",39220,"Bong",26819,"Yila Public School",NA,-9.11445,6.86352,3,NA,"Mapping",2012,10,14,30,10,0.333333333,30,6,0.2,30,9,0.3
"193",24526,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Youth Mission Pub. Sch.",NA,-9.2372904,7.04849,3,NA,"Mapping",2012,10,14,30,8,0.266666667,30,8,0.266666667,30,6,0.2
"194",24527,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Zota",39181,"Bong",26819,"Yowee Public School",NA,-9.30995,7.18614,3,NA,"Mapping",2012,10,14,30,23,0.766666667,30,11,0.366666667,30,11,0.366666667
"195",24528,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"Panta-Kpa",39177,"Bong",26819,"Zarwuah Public",NA,-9.17425,6.83933,3,NA,"Mapping",2012,10,13,30,11,0.366666667,30,5,0.166666667,30,5,0.166666667
"196",24529,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Bong",2747,"District #3",39189,"Bong",26819,"Zeo Public School",NA,-9.35708,6.62176,3,NA,"Mapping",2012,10,14,30,11,0.366666667,30,8,0.266666667,30,6,0.2
"197",24532,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Gbarpolu",2748,"Kongba",39186,"Gbarpolu",26820,"Amtel Community School",NA,-10.532424,7.4659822,1,NA,"Mapping",2013,10,14,30,0,0,30,0,0,30,0,0
"198",24533,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Gbarpolu",2748,"Belle Yella",39182,"Gbarpolu",26820,"Beaden Public School",NA,-10.13976,7.52089,3,NA,"Mapping",2013,9,14,30,0,0,30,0,0,30,0,0
"199",24534,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Gbarpolu",2748,"Gbarma",39185,"Gbarpolu",26820,"Beatoe Public School",NA,-10.83029,7.02403,3,NA,"Mapping",2013,9,14,30,3,0.1,30,0,0,30,0,0
"200",24535,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Gbarpolu",2748,"Belle Yella",39182,"Gbarpolu",26820,"Belle Baloma Public School",NA,-9.97816,7.57141,3,NA,"Mapping",2013,10,15,30,0,0,30,0,0,30,0,0
"201",24537,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Gbarpolu",2748,"Kongba",39186,"Gbarpolu",26820,"Bethuo Public School",NA,-10.54149,7.76965,3,NA,"Mapping",2013,10,15,30,0,0,30,0,0,30,0,0
"202",24538,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Gbarpolu",2748,"Bopolu",39184,"Gbarpolu",26820,"Bombomma Community School",NA,-10.58123,6.90921,3,NA,"Mapping",2013,9,15,30,3,0.1,30,1,0.033333333,30,1,0.033333333
"203",24539,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Gbarpolu",2748,"Belle Yella",39182,"Gbarpolu",26820,"Bonah Memorial Public School",NA,-10.05352,7.55973,3,NA,"Mapping",2013,10,15,30,5,0.166666667,30,2,0.066666667,30,0,0
"204",24540,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Gbarpolu",2748,"Bopolu",39184,"Gbarpolu",26820,"Bopolu Bible Mission School",NA,-10.4829486,7.0665633,1,NA,"Mapping",2013,10,14,30,0,0,30,3,0.1,30,0,0
"205",24541,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Gbarpolu",2748,"Bopolu",39184,"Gbarpolu",26820,"Bopolu Public School",NA,-10.48656,7.069609,1,NA,"Mapping",2013,9,15,30,3,0.1,30,0,0,30,0,0
